leiden,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,41,42,43,44,45,46
0,0.013468013468013467,0.01811768478435145,0.017316017316017316,0.00481000481000481,0.036716370049703385,0.02934102934102934,0.09379509379509379,0.09812409812409813,0.06990540323873658,0.06140772807439474,0.031746031746031744,0.02821869488536155,0.029661696328362994,0.010902677569344236,0.004168670835337502,0.027096360429693763,0.006092672759339426,0.0,0.017797017797017797,0.0,0.0,0.003687670354337021,0.014590347923681257,0.014269680936347603,0.02036235369568703,0.027898027898027897,0.02340869007535674,0.04553471220137887,0.015552348885682219,0.026615359948693282,0.0160333493666827,0.03094436427769761,0.047619047619047616,0.05018438351771685,0.049062049062049064,0.015552348885682219
1,0.015522007229428024,0.01382096534127153,0.01169466298107591,0.004890495428449926,0.0025515628322347436,0.0019136721241760578,0.028067191154582182,0.03317031681905167,0.015096746757388901,0.00956836062088029,0.001488411652136934,0.0008505209440782479,0.03231979587497342,0.03997448437167765,0.05209440782479269,0.06719115458218158,0.06570274293004465,0.00106315118009781,0.0720816500106315,0.0,0.004039974484371677,0.04188815649585371,0.04422708909206889,0.028492451626621305,0.029130342334679992,0.024027216670210502,0.08866680842015735,0.10822879013395705,0.006591537316606421,0.0025515628322347436,0.021688284073995322,0.01382096534127153,0.03083138422283649,0.051881777588773124,0.010844142036997661,0.024027216670210502
2,0.028523016097147698,0.02795820389720418,0.04264332109573567,0.03501835639649816,0.015249929398475007,0.01412030499858797,0.11945778028805422,0.13244846088675516,0.03304151369669585,0.015249929398475007,0.0045184975995481505,0.004236091499576391,0.033606325896639366,0.029935046597006496,0.01750917819824908,0.036147980796385204,0.006495340299350466,0.0,0.002824060999717594,0.0,0.0,0.0,0.0036712792996328723,0.005083309799491669,0.002824060999717594,0.009036995199096301,0.0556340016944366,0.0765320530923468,0.10900875458909913,0.02795820389720418,0.011578650098842135,0.024286924597571306,0.017791584298220843,0.019203614798079638,0.020615645297938436,0.017791584298220843
3,0.027069072806471688,0.03360298693217175,0.030491599253266957,0.027069072806471688,0.0388923459863099,0.039514623522090855,0.028002489110143122,0.03640323584318606,0.006845052893590542,0.007778469197261979,0.004044803982576229,0.0031113876789047915,0.020535158680771624,0.027691350342252646,0.004044803982576229,0.06533914125700062,0.0074673304293715,0.0,0.009645301804604853,0.0,0.0,0.0006222775357809583,0.023646546359676415,0.01431238332296204,0.014001244555071561,0.02209085252022402,0.05444928438083385,0.03266957062850031,0.027380211574362167,0.02209085252022402,0.05787181082762912,0.06813939016801493,0.04387056627255756,0.04947106409458619,0.0777846919726198,0.07405102675793404
4,0.0007727975270479134,0.0,0.0,0.0,0.0003863987635239567,0.0,0.06761978361669242,0.07109737248840804,0.19049459041731068,0.23686244204018547,0.21445131375579599,0.21561051004636786,0.0,0.0003863987635239567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003863987635239567,0.0,0.0003863987635239567,0.0003863987635239567,0.0003863987635239567,0.0,0.0003863987635239567,0.0003863987635239567,0.0,0.0,0.0,0.0,0.0,0.0
5,0.006603384234420141,0.02311184482047049,0.004952538175815105,0.005365249690466364,0.032604209657449444,0.026413536937680563,0.03631861328931077,0.0400330169211721,0.01650846058605035,0.014857614527445316,0.0004127115146512588,0.0012381345439537762,0.03342963268675196,0.017746595130004126,0.0,0.006190672719768881,0.0,0.0004127115146512588,0.0070160957490713995,0.0,0.0,0.0033016921172100704,0.018572018159306643,0.008666941807676434,0.011143210895583986,0.03755674783326455,0.05984316962443252,0.06273215022699133,0.0024762690879075525,0.0004127115146512588,0.15352868345026827,0.129178704085844,0.03755674783326455,0.03177878662814693,0.054890631448617416,0.1151465125877012
6,0.243075651095494,0.22075237701529557,0.2542372881355932,0.2038032244729227,0.009094667217858619,0.047540305911533694,0.0,0.0,0.0,0.0,0.00041339396444811904,0.0,0.00041339396444811904,0.00041339396444811904,0.00041339396444811904,0.0008267879288962381,0.007027697395618024,0.0,0.0,0.0,0.0,0.0,0.00041339396444811904,0.00041339396444811904,0.0008267879288962381,0.0008267879288962381,0.0028937577511368336,0.0037205456800330715,0.00041339396444811904,0.002066969822240595,0.0,0.0,0.00041339396444811904,0.0,0.0,0.0
7,0.0,0.0,0.0012414649286157666,0.0,0.0,0.0006207324643078833,0.0006207324643078833,0.0012414649286157666,0.0,0.0,0.0,0.0006207324643078833,0.0,0.002482929857231533,0.0,0.0,0.0,0.0,0.0006207324643078833,0.0,0.0,0.0,0.0,0.0,0.36623215394165115,0.45623836126629425,0.0595903165735568,0.11049037864680322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0014367816091954023,0.0007183908045977011,0.0,0.0,0.033045977011494254,0.01867816091954023,0.0,0.0014367816091954023,0.010057471264367816,0.007902298850574713,0.05028735632183908,0.023706896551724137,0.12931034482758622,0.16954022988505746,0.0,0.0,0.0021551724137931034,0.0,0.0,0.0,0.0,0.0,0.0007183908045977011,0.0,0.0014367816091954023,0.0007183908045977011,0.004310344827586207,0.005028735632183908,0.0021551724137931034,0.004310344827586207,0.15014367816091953,0.10632183908045977,0.033764367816091954,0.03879310344827586,0.09841954022988506,0.10560344827586207
