group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
1,C5AR2,-5.2838917,-0.6836615,1.2646801027944702e-07,1.6772945660404116e-07,0.04741654263236232,0.09952523912588145
1,FGF7,-5.2971873,-0.830701,1.1760004104035057e-07,1.5617535330723848e-07,0.0408250053157559,0.09201982824827201
1,CCL4/L1/L2,-5.300733,-0.43924218,1.1533874987317223e-07,1.5337599717177158e-07,0.077184775675101,0.1335614047336452
1,FFAR4,-5.308942,-0.6769629,1.1026353879594445e-07,1.4682228867635745e-07,0.04996810546459707,0.10242267681351672
1,CLOCK,-5.3094354,-0.7932384,1.0996538788742327e-07,1.4662051718323104e-07,0.04188815649585371,0.09334636598477973
1,IL2RG,-5.3132005,-0.7945151,1.0771629412539249e-07,1.4381347680292723e-07,0.04380182862002977,0.09540599036514696
1,TLR2,-5.3188877,-0.35780618,1.044034087853816e-07,1.39576749713077e-07,0.09780990856899852,0.15775326398100956
1,S100A8,-5.320053,-0.9298289,1.0373692652715011e-07,1.3887138758654634e-07,0.039123963427599405,0.0900998394191161
1,IL18,-5.327191,-0.97614145,9.974334989225354e-08,1.33704222375675e-07,0.03338294705507123,0.08402569294142288
1,IGF2,-5.3289084,-0.89160824,9.880477910194356e-08,1.326238645663672e-07,0.03742292153944291,0.08856384835579138
1,TNFSF15,-5.334554,-0.81685853,9.577966385109066e-08,1.2873610732673474e-07,0.04146289602381459,0.09303218599455422
1,LAMP3,-5.3363657,-0.9136493,9.482809211708158e-08,1.2762865695434936e-07,0.0363597703593451,0.087376946170495
1,ELANE,-5.3592267,-0.60016894,8.357898238038116e-08,1.1264013797895035e-07,0.05698490325324261,0.11094044543740836
1,IL1RN,-5.35947,-0.73435503,8.346641486289584e-08,1.1264013797895035e-07,0.045502870508186265,0.09788452139914822
1,TNFSF4,-5.3628154,-0.99310386,8.193471751026213e-08,1.1072259123008396e-07,0.03359557729109079,0.08461914403407107
1,HBB,-5.3630424,-0.5076115,8.183170151298454e-08,1.1072259123008396e-07,0.06591537316606422,0.1210640229002304
1,ALOX5AP,-5.3878875,-0.5314555,7.129063261975716e-08,9.659977319750293e-08,0.0693174569423772,0.12514836277316205
1,EPHA4,-5.390312,-1.0730081,7.033546939226683e-08,9.543482956888309e-08,0.029130342334679992,0.0801158975075054
1,CD3D,-5.3985534,-0.80152357,6.718029999779442e-08,9.127758151874241e-08,0.04316393791197108,0.09561544369196398
1,ADGRA3,-5.4035006,-0.82285017,6.535276478650867e-08,8.903646428679655e-08,0.03997448437167765,0.09219437268728618
1,TCF7,-5.4106145,-0.85122,6.280885182581716e-08,8.568738311844087e-08,0.042313416967892835,0.09456817705787894
1,NOTCH2,-5.4127765,-1.2781882,6.205488201204268e-08,8.477442897820039e-08,0.02338932596215182,0.07407665991761503
1,ITGAL,-5.425842,-1.3121982,5.7682038386271574e-08,7.890839724524155e-08,0.024027216670210502,0.07477483767367171
1,DUSP2,-5.4361067,-0.5190913,5.445737683866457e-08,7.459914635433502e-08,0.0682543057622794,0.12441527612930252
1,AZU1,-5.4435573,-0.6165007,5.222693926506513e-08,7.164189199597411e-08,0.057197533489262174,0.1119877120714934
1,TIGIT,-5.443876,-0.8107325,5.2133539519460025e-08,7.161200483442311e-08,0.043376568147990645,0.09620889478461216
1,TNFSF13B,-5.4461355,-0.71548766,5.147598621592353e-08,7.080603330938587e-08,0.04826706357644057,0.1017943168330657
